Id,Source,Target,Weight
10712,66,409,3
10713,5,66,11
10714,66,5,11
10715,372,66,5
10716,66,372,5
10717,64,66,31
10718,66,64,32
10719,563,66,4
10720,66,563,4
10721,6,66,21
10722,66,6,20
10723,337,66,3
10724,66,337,3
10725,73,66,10
10726,66,73,10
10727,108,66,19
10728,66,108,18
10729,345,66,2
10730,66,345,4
10731,628,66,3
10732,66,628,3
10733,109,66,9
10734,66,109,9
10735,7,66,30
10736,66,7,30
10737,580,66,3
10738,66,580,3
10739,110,66,14
10740,66,110,14
10741,581,66,3
10742,66,581,2
10743,604,66,1
10744,66,604,1
10745,547,66,1
10746,66,547,1
10747,65,66,18
10748,66,65,19
10749,8,66,93
10750,66,8,93
10751,111,66,1
10752,70,66,3
10753,66,70,3
10754,71,66,13
10755,66,71,12
10756,623,66,2
10757,66,623,2
10758,115,66,23
10759,66,115,23
10760,40,66,20
10761,66,40,19
10762,16,66,1
10763,66,16,1
10764,20,66,6
10765,66,20,6
10766,25,66,1
10767,66,25,1
10768,128,66,3
10769,66,128,3
10770,129,66,6
10771,66,129,6
10772,130,66,2
10773,66,130,2
10774,26,66,16
10775,66,26,16
10776,339,66,5
10777,66,339,5
10778,393,66,5
10779,66,393,2
10780,205,66,1
10781,66,205,1
10782,136,66,4
10783,66,136,9
10784,137,66,1
10785,66,137,1
10786,366,66,3
10787,66,366,3
10788,44,66,3
10789,66,44,3
10790,219,66,1
10791,66,219,1
10792,206,66,1
10793,66,206,1
10794,46,66,1
10795,66,46,1
10796,48,66,2
10797,66,48,2
10798,49,66,19
10799,66,49,20
10800,220,66,1
10801,66,220,1
10802,52,66,1
10803,66,52,1
10804,55,66,4
10805,66,55,4
10806,209,66,1
10807,66,209,1
10808,57,66,3
10809,66,57,3
10810,159,66,1
10811,66,159,1
10812,330,66,1
10813,66,330,1
10814,160,66,3
10815,66,160,3
10816,161,66,1
10817,66,161,1
10818,162,66,6
10819,66,162,6
10820,69,66,13
10821,66,69,13
10822,60,66,1
10823,66,60,1
10824,353,66,2
10825,66,353,2
10826,175,66,6
10827,66,175,6
10828,176,66,6
10829,66,176,5
10830,369,66,1
10831,66,369,1
10832,354,66,1
10833,66,354,1
10834,287,66,3
10835,66,287,3
10836,177,66,3
10837,66,177,3
10838,319,66,5
10839,66,319,4
10840,356,66,2
10841,66,356,2
10842,31,66,26
10843,66,31,26
10844,32,66,4
10845,66,32,4
10846,33,66,5
10847,66,33,5
10848,179,66,14
10849,66,179,15
10850,288,66,3
10851,66,288,3
10852,374,66,1
10853,66,374,1
10854,82,70,2
10855,70,82,2
10856,84,70,3
10857,70,84,4
10858,1,70,3
10859,70,1,3
10860,2,70,9
10861,70,2,7
10862,462,70,1
10863,96,70,1
10864,70,96,1
10865,241,70,1
10866,70,241,2
10867,97,70,2
10868,70,97,3
10869,101,70,3
10870,70,101,3
10871,102,70,4
10872,70,102,4
10873,350,70,1
10874,360,70,1
10875,70,360,1
10876,36,70,1
10877,70,36,1
10878,37,70,1
10879,70,37,1
10880,76,70,1
10881,70,76,1
10882,63,70,5
10883,70,63,5
10884,409,70,2
10885,70,409,2
10886,5,70,6
10887,70,5,6
10888,372,70,2
10889,70,372,2
10890,64,70,15
10891,70,64,15
10892,6,70,9
10893,70,6,9
10894,337,70,1
10895,70,337,1
10896,73,70,5
10897,70,73,5
10898,108,70,8
10899,70,108,8
10900,345,70,1
10901,70,345,1
10902,628,70,2
10903,70,628,2
10904,109,70,2
10905,70,109,2
10906,7,70,12
10907,70,7,12
10908,110,70,6
10909,70,110,6
10910,604,70,1
10911,70,604,1
10912,547,70,1
10913,70,547,1
10914,65,70,8
10915,70,65,8
10916,8,70,38
10917,70,8,37
10918,66,70,3
10919,70,66,3
10920,614,70,3
10921,70,614,3
10922,71,70,3
10923,70,71,7
10924,115,70,5
10925,70,115,5
10926,40,70,4
10927,70,40,4
10928,16,70,1
10929,20,70,4
10930,70,20,4
10931,130,70,1
10932,70,130,1
10933,26,70,11
10934,70,26,8
10935,339,70,3
10936,70,339,3
10937,366,70,1
10938,70,366,1
10939,159,70,1
10940,70,159,1
10941,160,70,1
10942,70,160,1
10943,161,70,1
10944,70,161,1
10945,69,70,4
10946,70,69,4
10947,175,70,5
10948,70,175,5
10949,176,70,3
10950,70,176,3
10951,287,70,3
10952,70,287,3
10953,177,70,1
10954,70,177,1
10955,319,70,4
10956,70,319,4
10957,356,70,1
10958,70,356,1
10959,31,70,10
10960,70,31,8
10961,33,70,4
10962,70,33,4
10963,179,70,10
10964,70,179,10
10965,288,70,4
10966,70,288,3
10967,1,253,2
10968,253,1,2
10969,2,253,1
10970,253,2,2
10971,37,253,2
10972,253,37,1
10973,4,253,5
10974,253,4,5
10975,63,253,1
10976,253,63,1
10977,5,253,1
10978,253,5,1
10979,6,253,4
10980,253,6,6
10981,7,253,5
10982,253,7,5
10983,8,253,61
10984,253,8,61
10985,114,253,3
10986,115,253,5
10987,253,115,5
10988,12,253,2
10989,253,12,2
10990,16,253,9
10991,253,16,9
10992,124,253,1
10993,253,124,1
10994,20,253,7
10995,253,20,7
10996,24,253,1
10997,253,24,1
10998,26,253,3
10999,253,26,3
11000,28,253,1
11001,160,253,1
11002,253,160,1
11003,162,253,3
11004,253,162,3
11005,69,253,3
11006,253,69,3
11007,31,253,9
11008,253,31,9
11009,72,253,8
11010,253,72,8
11011,32,253,2
11012,253,32,2
11013,179,253,4
11014,253,179,4
11015,82,71,1
11016,71,82,1
11017,0,71,1
11018,71,0,1
11019,84,71,1
11020,71,84,1
11021,1,71,4
11022,71,1,4
11023,2,71,6
11024,71,2,9
11025,216,71,2
11026,71,216,4
11027,190,71,1
11028,96,71,3
11029,71,96,3
11030,383,71,3
11031,71,383,3
11032,241,71,6
11033,71,241,5
11034,97,71,6
11035,71,97,6
11036,99,71,1
11037,71,99,1
11038,101,71,11
11039,71,101,11
11040,102,71,2
11041,71,102,2
11042,247,71,1
11043,71,247,1
11044,360,71,1
11045,71,360,1
11046,36,71,3
11047,71,36,3
11048,103,71,1
11049,71,103,1
11050,436,71,1
11051,104,71,2
11052,71,104,2
11053,37,71,6
11054,71,37,5
11055,106,71,1
11056,76,71,2
11057,71,76,2
11058,63,71,7
11059,71,63,7
11060,409,71,2
11061,71,409,2
11062,5,71,7
11063,71,5,7
11064,372,71,2
11065,71,372,2
11066,64,71,12
11067,71,64,11
11068,563,71,1
11069,71,563,1
11070,6,71,9
11071,71,6,9
11072,337,71,2
11073,71,337,2
11074,73,71,7
11075,71,73,7
11076,108,71,7
11077,71,108,7
11078,345,71,1
11079,71,345,1
11080,628,71,2
11081,71,628,2
11082,109,71,3
11083,71,109,3
11084,7,71,9
11085,71,7,9
11086,580,71,1
11087,71,580,1
11088,110,71,2
11089,71,110,2
11090,604,71,1
11091,71,604,1
11092,65,71,7
11093,71,65,8
11094,8,71,45
11095,71,8,45
11096,66,71,12
11097,71,66,13
11098,554,71,4
11099,71,554,4
11100,629,71,5
11101,71,629,5
11102,70,71,7
11103,71,70,3
11104,113,71,3
11105,71,113,2
11106,115,71,10
11107,71,115,10
11108,40,71,12
11109,71,40,11
11110,15,71,2
11111,71,15,2
11112,16,71,1
11113,71,16,1
11114,20,71,2
11115,71,20,1
11116,25,71,2
11117,71,25,1
11118,128,71,3
11119,71,128,3
11120,342,71,1
11121,71,342,1
11122,129,71,3
11123,71,129,4
11124,130,71,2
11125,71,130,2
11126,26,71,4
11127,71,26,5
11128,339,71,2
11129,71,339,2
11130,205,71,1
11131,71,205,1
11132,351,71,2
11133,71,351,2
11134,137,71,3
11135,71,137,2
11136,357,71,1
11137,71,357,2
11138,352,71,1
11139,71,352,2
11140,366,71,2
11141,71,366,2
11142,44,71,3
11143,71,44,3
11144,48,71,4
11145,71,48,4
11146,49,71,1
11147,71,49,1
11148,630,71,1
11149,71,630,1
11150,159,71,4
11151,71,159,4
11152,593,71,1
11153,71,593,1
11154,880,71,1
11155,71,880,1
11156,367,71,1
11157,330,71,1
11158,71,330,1
11159,398,71,1
11160,71,398,1
11161,160,71,6
11162,71,160,6
11163,318,71,2
11164,71,318,2
11165,69,71,5
11166,71,69,5
11167,353,71,1
11168,71,353,1
11169,175,71,8
11170,71,175,8
11171,373,71,1
11172,71,373,1
11173,176,71,2
11174,71,176,2
11175,369,71,2
11176,71,369,2
11177,354,71,1
11178,71,354,1
11179,287,71,6
11180,71,287,6
11181,177,71,2
11182,71,177,2
11183,370,71,1
11184,71,370,1
11185,319,71,3
11186,71,319,4
11187,356,71,3
11188,71,356,3
11189,347,71,2
11190,71,347,2
11191,31,71,14
11192,71,31,14
11193,32,71,4
11194,71,32,4
11195,33,71,7
11196,71,33,7
11197,179,71,10
11198,71,179,10
11199,288,71,5
11200,71,288,5
11201,374,71,1
11202,71,374,1
11203,1,114,4
11204,114,1,4
11205,2,114,3
11206,114,2,1
11207,101,114,2
11208,114,101,2
11209,247,114,1
11210,114,247,1
11211,36,114,1
11212,114,36,1
11213,103,114,1
11214,114,103,2
11215,104,114,2
11216,114,104,1
11217,37,114,1
11218,114,37,1
11219,4,114,9
11220,114,4,9
11221,106,114,2
11222,114,106,1
11223,5,114,2
11224,114,5,2
11225,64,114,1
11226,6,114,2
11227,114,6,1
11228,7,114,4
11229,114,7,3
11230,65,114,2
11231,114,65,1
11232,8,114,145
11233,114,8,145
11234,115,114,5
11235,114,115,5
11236,16,114,3
11237,114,16,3
11238,124,114,1
11239,114,124,1
11240,20,114,12
11241,114,20,12
11242,24,114,1
11243,114,24,1
11244,26,114,5
11245,114,26,5
11246,149,114,2
11247,114,149,2
11248,162,114,3
11249,114,162,3
11250,69,114,3
11251,114,69,3
11252,175,114,1
11253,114,175,1
11254,176,114,1
11255,114,176,1
11256,31,114,12
11257,114,31,12
11258,72,114,7
11259,114,72,7
11260,179,114,9
11261,114,179,9
11262,288,114,1
11263,114,288,1
11264,1,115,8
11265,115,1,8
11266,2,115,6
11267,115,2,6
11268,216,115,7
11269,115,216,7
11270,95,115,24
11271,115,95,24
11272,239,115,13
11273,115,239,13
11274,97,115,3
11275,115,97,3
11276,102,115,3
11277,115,102,3
11278,344,115,3
11279,115,344,3
11280,37,115,3
11281,115,37,3
11282,4,115,2
11283,115,4,2
11284,363,115,3
11285,115,363,3
11286,38,115,1
11287,115,38,1
11288,76,115,16
11289,115,76,16
11290,409,115,1
11291,115,409,1
11292,5,115,8
11293,115,5,8
11294,336,115,3
11295,115,336,3
11296,372,115,2
11297,115,372,2
11298,64,115,19
11299,115,64,19
11300,563,115,1
11301,115,563,2
11302,6,115,13
11303,115,6,12
11304,107,115,2
11305,115,107,2
11306,73,115,6
11307,115,73,6
11308,108,115,2
11309,115,108,2
11310,345,115,3
11311,115,345,3
11312,338,115,3
11313,115,338,3
11314,7,115,30
11315,115,7,32
11316,110,115,3
11317,115,110,3
11318,65,115,17
11319,115,65,17
11320,341,115,4
11321,115,341,4
11322,8,115,117
11323,115,8,117
11324,111,115,10
11325,115,111,10
11326,612,115,11
11327,115,612,12
11328,75,115,2
11329,115,75,2
11330,66,115,23
11331,115,66,23
11332,252,115,5
11333,115,252,5
11334,70,115,5
11335,115,70,5
11336,618,115,5
11337,115,618,5
11338,253,115,5
11339,115,253,5
11340,254,115,10
11341,115,254,10
11342,622,115,6
11343,115,622,6
11344,71,115,10
11345,115,71,10
11346,113,115,9
11347,115,113,7
11348,114,115,5
11349,115,114,5
11350,624,115,2
11351,115,624,2
11352,625,115,3
11353,115,625,3
11354,9,115,2
11355,115,9,2
11356,40,115,12
11357,115,40,11
11358,12,115,4
11359,115,12,4
11360,15,115,7
11361,115,15,7
11362,16,115,1
11363,115,16,1
11364,124,115,2
11365,115,124,2
11366,309,115,4
11367,115,309,4
11368,25,115,1
11369,128,115,2
11370,115,128,2
11371,26,115,10
11372,115,26,10
11373,339,115,3
11374,115,339,3
11375,366,115,1
11376,115,366,1
11377,44,115,1
11378,115,44,1
11379,312,115,2
11380,115,312,2
11381,45,115,4
11382,115,45,4
11383,143,115,8
11384,115,143,8
11385,46,115,1
11386,115,46,1
11387,47,115,1
11388,115,47,1
11389,48,115,2
11390,115,48,2
11391,49,115,17
11392,115,49,17
11393,50,115,1
11394,115,50,1
11395,55,115,1
11396,115,55,1
11397,27,115,8
11398,115,27,8
11399,316,115,3
11400,115,316,3
11401,78,115,3
11402,115,78,3
11403,159,115,3
11404,115,159,3
11405,160,115,1
11406,115,160,1
11407,318,115,3
11408,115,318,3
11409,69,115,2
11410,115,69,2
11411,29,115,16
11412,115,29,16
11413,60,115,2
11414,115,60,2
11415,175,115,2
11416,115,175,2
11417,287,115,3
11418,115,287,3
11419,177,115,1
11420,115,177,1
11421,356,115,1
11422,115,356,1
11423,31,115,16
11424,115,31,16
11425,33,115,10
11426,115,33,10
11427,179,115,10
11428,115,179,10
11429,288,115,1
11430,115,288,1
11431,2,256,3
11432,256,2,4
11433,383,256,1
11434,256,383,1
11435,241,256,1
11436,256,241,2
11437,97,256,2
11438,256,97,3
11439,101,256,3
11440,256,101,3
11441,5,256,1
11442,256,5,1
11443,64,256,3
11444,256,64,3
11445,6,256,1
11446,256,6,1
11447,73,256,1
11448,256,73,1
11449,7,256,1
11450,256,7,1
11451,65,256,2
11452,256,65,2
11453,8,256,19
11454,256,8,19
11455,75,256,1
11456,582,256,2
11457,256,582,2
11458,564,256,1
11459,40,256,1
11460,20,256,4
11461,256,20,4
11462,26,256,10
11463,256,26,10
11464,137,256,1
11465,256,137,1
11466,366,256,2
11467,256,366,2
11468,44,256,1
11469,256,44,1
11470,160,256,1
11471,256,160,2
11472,69,256,1
11473,256,69,1
11474,353,256,1
11475,256,353,1
11476,175,256,8
11477,256,175,8
11478,176,256,8
11479,256,176,8
11480,369,256,3
11481,256,369,3
11482,354,256,1
11483,256,354,1
11484,287,256,10
11485,256,287,10
11486,177,256,2
11487,256,177,2
11488,319,256,4
11489,256,319,4
11490,356,256,1
11491,256,356,1
11492,347,256,3
11493,256,347,3
11494,31,256,12
11495,256,31,12
11496,32,256,1
11497,256,32,1
11498,33,256,8
11499,256,33,8
11500,179,256,13
11501,256,179,13
11502,288,256,4
11503,256,288,4
11504,74,9,3
11505,9,74,3
11506,79,9,2
11507,9,79,2
11508,1,9,24
11509,9,1,24
11510,215,9,2
11511,9,215,3
11512,34,9,4
11513,9,34,9
11514,2,9,22
11515,9,2,22
11516,216,9,23
11517,9,216,23
11518,190,9,5
11519,9,190,1
11520,85,9,3
11521,9,85,3
11522,3,9,3
11523,9,3,3
11524,89,9,5
11525,9,89,5
11526,90,9,6
11527,95,9,3
11528,9,95,3
11529,239,9,3
11530,9,239,3
11531,96,9,34
11532,9,96,28
11533,241,9,3
11534,9,241,3
11535,97,9,18
11536,9,97,18
11537,98,9,4
11538,9,98,4
11539,217,9,2
11540,9,217,2
11541,101,9,26
11542,9,101,26
11543,426,9,2
11544,9,426,2
11545,102,9,13
11546,9,102,13
11547,247,9,3
11548,9,247,3
11549,36,9,4
11550,9,36,4
11551,105,9,3
11552,9,105,3
11553,344,9,3
11554,9,344,3
11555,37,9,41
11556,9,37,41
11557,4,9,5
11558,9,4,5
11559,363,9,4
11560,9,363,4
11561,76,9,24
11562,9,76,24
11563,63,9,8
11564,9,63,8
11565,5,9,8
11566,9,5,8
11567,336,9,6
11568,9,336,6
11569,64,9,15
11570,9,64,15
11571,6,9,53
11572,9,6,53
11573,73,9,8
11574,9,73,8
11575,108,9,5
11576,9,108,5
11577,7,9,36
11578,9,7,36
11579,110,9,8
11580,9,110,12
11581,65,9,14
11582,9,65,14
11583,8,9,13
11584,9,8,13
11585,75,9,1
11586,9,75,1
11587,115,9,2
11588,9,115,2
11589,257,9,3
11590,9,257,3
11591,39,9,1
11592,9,39,1
11593,120,9,16
11594,9,120,16
11595,40,9,26
11596,9,40,25
11597,11,9,5
11598,9,11,5
11599,12,9,3
11600,9,12,3
11601,122,9,3
11602,9,122,3
11603,15,9,11
11604,9,15,11
11605,16,9,16
11606,9,16,15
11607,124,9,6
11608,9,124,6
11609,125,9,2
11610,9,125,2
11611,18,9,4
11612,9,18,4
11613,309,9,8
11614,9,309,8
11615,20,9,21
11616,9,20,21
11617,21,9,3
11618,9,21,3
11619,42,9,2
11620,9,42,2
11621,127,9,3
11622,9,127,3
11623,128,9,3
11624,9,128,3
11625,130,9,3
11626,131,9,3
11627,9,131,3
11628,132,9,6
11629,9,132,6
11630,134,9,3
11631,9,134,3
11632,263,9,2
11633,9,263,2
11634,135,9,3
11635,9,135,3
11636,26,9,34
11637,9,26,34
11638,339,9,14
11639,9,339,14
11640,136,9,5
11641,9,136,5
11642,351,9,2
11643,9,351,2
11644,137,9,11
11645,9,137,11
11646,357,9,3
11647,9,357,3
11648,139,9,6
11649,9,139,6
11650,44,9,45
11651,9,44,45
11652,140,9,1
11653,9,140,1
11654,142,9,13
11655,9,142,13
11656,67,9,2
11657,9,67,2
11658,45,9,16
11659,9,45,19
11660,143,9,24
11661,9,143,24
11662,314,9,8
11663,9,314,8
11664,315,9,6
11665,9,315,6
11666,49,9,24
11667,9,49,24
11668,50,9,13
11669,9,50,13
11670,55,9,5
11671,9,55,5
11672,27,9,3
11673,9,27,3
11674,224,9,3
11675,9,224,3
11676,149,9,22
11677,9,149,21
11678,151,9,1
11679,9,151,1
11680,152,9,1
11681,9,152,1
11682,154,9,16
11683,9,154,16
11684,156,9,5
11685,9,156,5
11686,317,9,3
11687,9,317,3
11688,157,9,4
11689,9,157,4
11690,283,9,2
11691,9,283,2
11692,159,9,5
11693,9,159,5
11694,330,9,5
11695,9,330,5
11696,160,9,7
11697,9,160,7
11698,318,9,8
11699,9,318,8
11700,162,9,8
11701,9,162,8
11702,69,9,24
11703,9,69,24
11704,167,9,1
11705,9,167,1
11706,170,9,3
11707,9,170,3
11708,29,9,28
11709,9,29,24
11710,30,9,6
11711,9,30,6
11712,60,9,8
11713,9,60,12
11714,211,9,5
11715,9,211,5
11716,61,9,8
11717,9,61,8
11718,213,9,3
11719,9,213,3
11720,175,9,3
11721,9,175,3
11722,176,9,3
11723,9,176,3
11724,287,9,7
11725,9,287,7
11726,177,9,9
11727,9,177,9
11728,319,9,2
11729,9,319,2
11730,356,9,3
11731,9,356,3
11732,347,9,3
11733,9,347,3
11734,31,9,12
11735,9,31,12
11736,72,9,32
11737,9,72,32
11738,32,9,33
11739,9,32,33
11740,178,9,3
11741,9,178,3
11742,33,9,28
11743,9,33,29
11744,179,9,9
11745,9,179,9
11746,180,9,3
11747,9,180,3
11748,183,9,4
11749,9,183,4
11750,381,9,8
11751,9,381,8
11752,344,469,3
11753,469,344,3
11754,7,469,6
11755,469,7,6
11756,40,469,2
11757,469,40,2
11758,15,469,2
11759,469,15,2
11760,339,469,2
11761,469,339,2
11762,50,469,3
11763,469,50,3
11764,330,469,2
11765,469,330,2
11766,32,469,10
11767,469,32,10
11768,2,257,10
11769,257,2,10
11770,190,257,4
11771,257,190,6
11772,632,257,5
11773,257,632,4
11774,231,257,7
11775,257,231,7
11776,89,257,16
11777,257,89,16
11778,478,257,4
11779,257,478,4
11780,93,257,1
11781,257,93,1
11782,96,257,2
11783,257,96,2
11784,241,257,4
11785,257,241,4
11786,97,257,41
11787,257,97,41
11788,101,257,15
11789,257,101,15
11790,102,257,2
11791,257,102,2
11792,37,257,24
11793,257,37,24
11794,4,257,7
11795,257,4,8
11796,76,257,11
11797,257,76,11
11798,63,257,5
11799,257,63,5
11800,5,257,1
11801,257,5,1
11802,6,257,26
11803,257,6,27
11804,73,257,4
11805,257,73,4
11806,7,257,10
11807,257,7,10
11808,8,257,1
11809,633,257,2
11810,257,633,2
11811,9,257,3
11812,257,9,3
11813,634,257,1
11814,257,634,2
11815,635,257,1
11816,120,257,26
11817,257,120,26
11818,40,257,2
11819,257,40,2
11820,128,257,2
11821,257,128,2
11822,129,257,3
11823,257,129,3
11824,130,257,1
11825,257,130,1
11826,26,257,33
11827,257,26,32
11828,351,257,9
11829,257,351,9
11830,137,257,26
11831,257,137,26
11832,138,257,3
11833,257,138,3
11834,366,257,2
11835,257,366,2
11836,387,257,3
11837,257,387,3
11838,44,257,5
11839,257,44,5
11840,313,257,3
11841,257,313,3
11842,28,257,2
11843,257,28,2
11844,224,257,8
11845,257,224,8
11846,149,257,9
11847,257,149,10
11848,154,257,2
11849,257,154,2
11850,156,257,1
11851,157,257,4
11852,257,157,4
11853,159,257,3
11854,257,159,3
11855,160,257,19
11856,257,160,19
11857,162,257,3
11858,257,162,3
11859,69,257,7
11860,257,69,7
11861,401,257,1
11862,257,401,1
11863,636,257,1
11864,257,636,1
11865,287,257,6
11866,257,287,4
11867,177,257,7
11868,257,177,7
11869,319,257,8
11870,257,319,8
11871,31,257,28
11872,257,31,28
11873,72,257,24
11874,257,72,24
11875,32,257,12
11876,257,32,12
11877,33,257,8
11878,257,33,8
11879,179,257,8
11880,257,179,8
11881,637,257,2
11882,257,637,2
11883,638,257,11
11884,257,638,11
11885,402,257,23
11886,257,402,21
11887,180,257,19
11888,257,180,18
11889,290,257,5
11890,257,290,5
11891,639,257,9
11892,257,639,8
11893,517,257,8
11894,257,517,8
11895,518,257,5
11896,257,518,5
11897,181,257,7
11898,257,181,7
11899,520,257,11
11900,257,520,11
11901,183,257,27
11902,257,183,28
11903,184,257,16
11904,257,184,16
11905,405,257,4
11906,257,405,4
11907,381,257,1
11908,640,257,5
11909,257,640,5
11910,597,257,4
11911,257,597,4
11912,406,257,7
11913,257,406,7
11914,523,257,16
11915,257,523,16
11916,600,257,2
11917,257,600,2
11918,185,257,13
11919,257,185,12
11920,37,495,8
11921,495,37,8
11922,64,495,2
11923,495,64,2
11924,26,495,12
11925,495,26,12
11926,138,495,2
11927,495,138,2
11928,313,495,2
11929,495,313,2
11930,140,495,14
11931,495,140,14
11932,224,495,5
11933,495,224,5
11934,149,495,5
11935,495,149,5
11936,152,495,2
11937,495,152,2
11938,279,495,9
11939,495,279,9
11940,156,495,13
11941,495,156,13
11942,68,495,7
11943,495,68,7
11944,157,495,2
11945,495,157,2
11946,69,495,4
11947,495,69,4
11948,175,495,10
11949,495,175,10
11950,176,495,3
11951,495,176,4
11952,369,495,2
11953,495,369,2
11954,177,495,6
11955,495,177,5
11956,319,495,3
11957,495,319,3
11958,347,495,5
11959,495,347,5
11960,31,495,8
11961,495,31,8
11962,72,495,35
11963,495,72,35
11964,33,495,24
11965,495,33,24
11966,179,495,13
11967,495,179,12
11968,288,495,4
11969,495,288,4
11970,550,495,2
11971,495,550,2
11972,444,495,6
11973,495,444,6
11974,641,495,4
11975,495,641,4
11976,1,120,11
11977,120,1,11
11978,2,120,34
11979,120,2,34
11980,216,120,5
11981,120,216,5
11982,190,120,6
11983,120,190,5
11984,87,120,7
11985,120,87,6
11986,3,120,3
11987,120,3,3
11988,552,120,5
11989,120,552,5
11990,89,120,26
11991,120,89,20
11992,92,120,6
11993,120,92,6
11994,295,120,2
11995,120,295,2
11996,93,120,2
11997,120,93,2
11998,237,120,4
11999,120,237,4
12000,94,120,2
12001,120,94,2
12002,95,120,2
12003,120,95,4
12004,239,120,3
12005,120,239,3
12006,96,120,15
12007,120,96,15
12008,97,120,22
12009,120,97,22
12010,99,120,2
12011,120,99,2
12012,100,120,4
12013,120,100,19
12014,101,120,14
12015,120,101,14
12016,102,120,3
12017,120,102,3
12018,297,120,3
12019,120,297,3
12020,247,120,10
12021,120,247,10
12022,298,120,3
12023,120,298,3
12024,299,120,3
12025,120,299,3
12026,36,120,11
12027,120,36,11
12028,103,120,5
12029,120,103,5
12030,300,120,3
12031,120,300,3
12032,104,120,5
12033,120,104,5
12034,105,120,19
12035,120,105,19
12036,344,120,14
12037,120,344,14
12038,37,120,65
12039,120,37,64
12040,4,120,11
12041,120,4,11
12042,302,120,4
12043,120,302,4
12044,106,120,7
12045,120,106,7
12046,459,120,3
12047,120,459,3
12048,76,120,13
12049,120,76,13
12050,63,120,16
12051,120,63,16
12052,409,120,3
12053,120,409,3
12054,5,120,14
12055,120,5,14
12056,64,120,24
12057,120,64,23
12058,6,120,47
12059,120,6,47
12060,107,120,4
12061,120,107,4
12062,73,120,19
12063,120,73,19
12064,338,120,5
12065,120,338,5
12066,7,120,48
12067,120,7,48
12068,65,120,14
12069,120,65,14
12070,8,120,8
12071,120,8,8
12072,111,120,2
12073,120,111,2
12074,75,120,3
12075,120,75,2
12076,66,120,1
12077,70,120,1
12078,9,120,16
12079,120,9,16
12080,257,120,26
12081,120,257,26
12082,642,120,6
12083,120,642,7
12084,544,120,6
12085,120,544,7
12086,11,120,3
12087,120,11,3
12088,12,120,6
12089,120,12,6
12090,122,120,3
12091,120,122,3
12092,15,120,18
12093,120,15,18
12094,259,120,8
12095,120,259,8
12096,16,120,8
12097,120,16,8
12098,124,120,12
12099,120,124,12
12100,125,120,2
12101,120,125,2
12102,18,120,7
12103,120,18,7
12104,309,120,16
12105,120,309,16
12106,20,120,14
12107,120,20,14
12108,21,120,4
12109,120,21,4
12110,24,120,9
12111,120,24,9
12112,25,120,4
12113,120,25,4
12114,128,120,7
12115,120,128,7
12116,342,120,5
12117,120,342,5
12118,129,120,3
12119,120,129,3
12120,130,120,15
12121,120,130,15
12122,132,120,6
12123,120,132,6
12124,133,120,5
12125,120,133,4
12126,263,120,2
12127,120,263,2
12128,135,120,2
12129,120,135,2
12130,26,120,108
12131,120,26,108
12132,339,120,8
12133,120,339,8
12134,137,120,14
12135,120,137,14
12136,589,120,3
12137,120,589,3
12138,138,120,5
12139,120,138,5
12140,366,120,3
12141,120,366,3
12142,139,120,10
12143,120,139,10
12144,605,120,2
12145,120,605,2
12146,606,120,2
12147,120,606,2
12148,387,120,6
12149,120,387,6
12150,343,120,3
12151,120,343,3
12152,643,120,3
12153,120,643,3
12154,312,120,8
12155,120,312,8
12156,313,120,6
12157,120,313,6
12158,140,120,50
12159,120,140,49
12160,142,120,24
12161,120,142,24
12162,67,120,6
12163,120,67,6
12164,45,120,8
12165,120,45,9
12166,269,120,3
12167,120,269,3
12168,143,120,11
12169,120,143,11
12170,314,120,4
12171,120,314,4
12172,316,120,8
12173,120,316,8
12174,224,120,20
12175,120,224,20
12176,276,120,2
12177,120,276,2
12178,149,120,45
12179,120,149,45
12180,150,120,6
12181,120,150,6
12182,151,120,5
12183,120,151,5
12184,78,120,2
12185,120,78,2
12186,152,120,10
12187,120,152,10
12188,153,120,3
12189,120,153,3
12190,279,120,25
12191,120,279,25
12192,154,120,35
12193,120,154,35
12194,156,120,41
12195,120,156,41
12196,225,120,13
12197,120,225,13
12198,68,120,16
12199,120,68,16
12200,280,120,8
12201,120,280,8
12202,317,120,2
12203,120,317,2
12204,281,120,6
12205,120,281,6
12206,282,120,2
12207,120,282,2
12208,157,120,16
12209,120,157,16
12210,283,120,2
12211,120,283,2
12212,644,120,2
12213,120,644,2
12214,160,120,14
12215,120,160,14
12216,162,120,13
12217,120,162,13
12218,69,120,21
12219,120,69,21
12220,29,120,16
12221,120,29,16
12222,171,120,2
12223,120,171,2
12224,212,120,14
12225,120,212,12
12226,61,120,16
12227,120,61,16
12228,401,120,10
12229,120,401,10
12230,175,120,71
12231,120,175,71
12232,176,120,38
12233,120,176,38
12234,369,120,17
12235,120,369,17
12236,354,120,8
12237,120,354,8
